scenario_a,t,bus,P_kW,Q_kvar
6,7,8,69.911,34.955
6,8,8,74.351,37.175
6,9,8,79.85,39.925
6,10,8,86.414,43.207
6,11,8,93.95,46.975
6,12,8,102.251,51.126
6,13,8,110.985,55.493
6,14,8,119.712,59.856
6,15,8,127.914,63.957
6,16,8,135.041,67.521
6,17,8,140.573,70.287
6,18,8,144.082,72.041
6,19,8,145.284,72.642
6,20,8,144.082,72.041
6,21,8,140.573,70.287
6,22,8,135.041,67.521
6,23,8,127.914,63.957
6,24,8,119.712,59.856
6,1,9,17.725,5.908
6,2,9,17.906,5.969
6,3,9,18.181,6.06
6,4,9,18.583,6.194
6,5,9,19.153,6.384
6,6,9,19.935,6.645
6,7,9,20.973,6.991
6,8,9,22.305,7.435
6,9,9,23.955,7.985
6,10,9,25.924,8.641
6,11,9,28.185,9.395
6,12,9,30.675,10.225
6,13,9,33.296,11.099
6,14,9,35.914,11.971
6,15,9,38.374,12.791
6,16,9,40.512,13.504
6,17,9,42.172,14.057
6,18,9,43.225,14.408
6,19,9,43.585,14.528
6,20,9,43.225,14.408
6,21,9,42.172,14.057
6,22,9,40.512,13.504
6,23,9,38.374,12.791
6,24,9,35.914,11.971
6,1,10,17.725,5.908
6,2,10,17.906,5.969
6,3,10,18.181,6.06
6,4,10,18.583,6.194
6,5,10,19.153,6.384
6,6,10,19.935,6.645
6,7,10,20.973,6.991
6,8,10,22.305,7.435
6,9,10,23.955,7.985
6,10,10,25.924,8.641
6,11,10,28.185,9.395
6,12,10,30.675,10.225
6,13,10,33.296,11.099
6,14,10,35.914,11.971
6,15,10,38.374,12.791
6,16,10,40.512,13.504
6,17,10,42.172,14.057
6,18,10,43.225,14.408
6,19,10,43.585,14.528
6,20,10,43.225,14.408
6,21,10,42.172,14.057
6,22,10,40.512,13.504
6,23,10,38.374,12.791
6,24,10,35.914,11.971
6,1,11,13.293,8.862
6,2,11,13.43,8.953
6,3,11,13.636,9.091
6,4,11,13.937,9.292
6,5,11,14.365,9.576
6,6,11,14.951,9.968
6,7,11,15.73,10.487
6,8,11,16.729,11.153
6,9,11,17.966,11.977
6,10,11,19.443,12.962
6,11,11,21.139,14.093
6,12,11,23.006,15.338
6,13,11,24.972,16.648
6,14,11,26.935,17.957
6,15,11,28.781,19.187
6,16,11,30.384,20.256
6,17,11,31.629,21.086
6,18,11,32.418,21.612
6,19,11,32.689,21.793
6,20,11,32.418,21.612
6,21,11,31.629,21.086
6,22,11,30.384,20.256
6,23,11,28.781,19.187
6,24,11,26.935,17.957
6,1,12,17.725,10.339
6,2,12,17.906,10.445
6,3,12,18.181,10.606
6,4,12,18.583,10.84
6,5,12,19.153,11.173
6,6,12,19.935,11.629
6,7,12,20.973,12.234
6,8,12,22.305,13.011
6,9,12,23.955,13.974
6,10,12,25.924,15.122
6,11,12,28.185,16.441
6,12,12,30.675,17.894
6,13,12,33.296,19.422
6,14,12,35.914,20.95
6,15,12,38.374,22.385
6,16,12,40.512,23.632
6,17,12,42.172,24.6
6,18,12,43.225,25.214
6,19,12,43.585,25.425
6,20,12,43.225,25.214
6,21,12,42.172,24.6
6,22,12,40.512,23.632
6,23,12,38.374,22.385
6,24,12,35.914,20.95
6,1,13,17.725,10.339
6,2,13,17.906,10.445
6,3,13,18.181,10.606
6,4,13,18.583,10.84
6,5,13,19.153,11.173
6,6,13,19.935,11.629
6,7,13,20.973,12.234
6,8,13,22.305,13.011
6,9,13,23.955,13.974
6,10,13,25.924,15.122
6,11,13,28.185,16.441
6,12,13,30.675,17.894
6,13,13,33.296,19.422
6,14,13,35.914,20.95
6,15,13,38.374,22.385
6,16,13,40.512,23.632
6,17,13,42.172,24.6
6,18,13,43.225,25.214
6,19,13,43.585,25.425
6,20,13,43.225,25.214
6,21,13,42.172,24.6
6,22,13,40.512,23.632
6,23,13,38.374,22.385
6,24,13,35.914,20.95
6,1,14,35.449,23.633
6,2,14,35.813,23.875
6,3,14,36.362,24.241
6,4,14,37.166,24.777
6,5,14,38.306,25.537
6,6,14,39.87,26.58
6,7,14,41.947,27.964
6,8,14,44.611,29.74
6,9,14,47.91,31.94
6,10,14,51.848,34.565
6,11,14,56.37,37.58
6,12,14,61.351,40.9
6,13,14,66.591,44.394
6,14,14,71.827,47.885
6,15,14,76.749,51.166
6,16,14,81.025,54.016
6,17,14,84.344,56.229
6,18,14,86.449,57.633
6,19,14,87.17,58.114
6,20,14,86.449,57.633
6,21,14,84.344,56.229
6,22,14,81.025,54.016
6,23,14,76.749,51.166
6,24,14,71.827,47.885
6,1,15,17.725,2.954
6,2,15,17.906,2.984
6,3,15,18.181,3.03
6,4,15,18.583,3.097
6,5,15,19.153,3.192
6,6,15,19.935,3.323
6,7,15,20.973,3.496
6,8,15,22.305,3.718
6,9,15,23.955,3.992
6,10,15,25.924,4.321
6,11,15,28.185,4.698
6,12,15,30.675,5.113
6,13,15,33.296,5.549
6,14,15,35.914,5.986
6,15,15,38.374,6.396
6,16,15,40.512,6.752
6,17,15,42.172,7.029
6,18,15,43.225,7.204
6,19,15,43.585,7.264
6,20,15,43.225,7.204
6,21,15,42.172,7.029
6,22,15,40.512,6.752
6,23,15,38.374,6.396
6,24,15,35.914,5.986
6,1,16,17.725,5.908
6,2,16,17.906,5.969
6,3,16,18.181,6.06
6,4,16,18.583,6.194
6,5,16,19.153,6.384
6,6,16,19.935,6.645
6,7,16,20.973,6.991
6,8,16,22.305,7.435
6,9,16,23.955,7.985
6,10,16,25.924,8.641
6,11,16,28.185,9.395
6,12,16,30.675,10.225
6,13,16,33.296,11.099
6,14,16,35.914,11.971
6,15,16,38.374,12.791
6,16,16,40.512,13.504
6,17,16,42.172,14.057
6,18,16,43.225,14.408
6,19,16,43.585,14.528
6,20,16,43.225,14.408
6,21,16,42.172,14.057
6,22,16,40.512,13.504
6,23,16,38.374,12.791
6,24,16,35.914,11.971
6,1,17,17.725,5.908
6,2,17,17.906,5.969
6,3,17,18.181,6.06
6,4,17,18.583,6.194
6,5,17,19.153,6.384
6,6,17,19.935,6.645
6,7,17,20.973,6.991
6,8,17,22.305,7.435
6,9,17,23.955,7.985
6,10,17,25.924,8.641
6,11,17,28.185,9.395
6,12,17,30.675,10.225
6,13,17,33.296,11.099
6,14,17,35.914,11.971
6,15,17,38.374,12.791
6,16,17,40.512,13.504
6,17,17,42.172,14.057
6,18,17,43.225,14.408
6,19,17,43.585,14.528
6,20,17,43.225,14.408
6,21,17,42.172,14.057
6,22,17,40.512,13.504
6,23,17,38.374,12.791
6,24,17,35.914,11.971
6,1,18,26.587,11.816
6,2,18,26.86,11.938
6,3,18,27.272,12.121
6,4,18,27.875,12.389
6,5,18,28.729,12.769
6,6,18,29.903,13.29
6,7,18,31.46,13.982
6,8,18,33.458,14.87
6,9,18,35.932,15.97
6,10,18,38.886,17.283
6,11,18,42.278,18.79
6,12,18,46.013,20.45
6,13,18,49.943,22.197
6,14,18,53.871,23.942
6,15,18,57.561,25.583
6,16,18,60.769,27.008
6,17,18,63.258,28.115
6,18,18,64.837,28.816
6,19,18,65.378,29.057
6,20,18,64.837,28.816
6,21,18,63.258,28.115
6,22,18,60.769,27.008
6,23,18,57.561,25.583
6,24,18,53.871,23.942
6,1,19,26.587,11.816
6,2,19,26.86,11.938
6,3,19,27.272,12.121
6,4,19,27.875,12.389
6,5,19,28.729,12.769
6,6,19,29.903,13.29
6,7,19,31.46,13.982
6,8,19,33.458,14.87
6,9,19,35.932,15.97
6,10,19,38.886,17.283
6,11,19,42.278,18.79
6,12,19,46.013,20.45
6,13,19,49.943,22.197
6,14,19,53.871,23.942
6,15,19,57.561,25.583
6,16,19,60.769,27.008
6,17,19,63.258,28.115
6,18,19,64.837,28.816
6,19,19,65.378,29.057
6,20,19,64.837,28.816
6,21,19,63.258,28.115
6,22,19,60.769,27.008
6,23,19,57.561,25.583
6,24,19,53.871,23.942
6,1,20,26.587,11.816
6,2,20,26.86,11.938
6,3,20,27.272,12.121
6,4,20,27.875,12.389
6,5,20,28.729,12.769
6,6,20,29.903,13.29
6,7,20,31.46,13.982
6,8,20,33.458,14.87
6,9,20,35.932,15.97
6,10,20,38.886,17.283
6,11,20,42.278,18.79
6,12,20,46.013,20.45
6,13,20,49.943,22.197
6,14,20,53.871,23.942
6,15,20,57.561,25.583
6,16,20,60.769,27.008
6,17,20,63.258,28.115
6,18,20,64.837,28.816
6,19,20,65.378,29.057
6,20,20,64.837,28.816
6,21,20,63.258,28.115
6,22,20,60.769,27.008
6,23,20,57.561,25.583
6,24,20,53.871,23.942
6,1,21,26.587,11.816
6,2,21,26.86,11.938
6,3,21,27.272,12.121
6,4,21,27.875,12.389
6,5,21,28.729,12.769
6,6,21,29.903,13.29
6,7,21,31.46,13.982
6,8,21,33.458,14.87
6,9,21,35.932,15.97
6,10,21,38.886,17.283
6,11,21,42.278,18.79
6,12,21,46.013,20.45
6,13,21,49.943,22.197
6,14,21,53.871,23.942
6,15,21,57.561,25.583
6,16,21,60.769,27.008
6,17,21,63.258,28.115
6,18,21,64.837,28.816
6,19,21,65.378,29.057
6,20,21,64.837,28.816
6,21,21,63.258,28.115
6,22,21,60.769,27.008
6,23,21,57.561,25.583
6,24,21,53.871,23.942
6,1,22,26.587,11.816
6,2,22,26.86,11.938
6,3,22,27.272,12.121
6,4,22,27.875,12.389
6,5,22,28.729,12.769
6,6,22,29.903,13.29
6,7,22,31.46,13.982
6,8,22,33.458,14.87
6,9,22,35.932,15.97
6,10,22,38.886,17.283
6,11,22,42.278,18.79
6,12,22,46.013,20.45
6,13,22,49.943,22.197
6,14,22,53.871,23.942
6,15,22,57.561,25.583
6,16,22,60.769,27.008
6,17,22,63.258,28.115
6,18,22,64.837,28.816
6,19,22,65.378,29.057
6,20,22,64.837,28.816
6,21,22,63.258,28.115
6,22,22,60.769,27.008
6,23,22,57.561,25.583
6,24,22,53.871,23.942
6,1,23,26.587,14.77
6,2,23,26.86,14.922
6,3,23,27.272,15.151
6,4,23,27.875,15.486
6,5,23,28.729,15.961
6,6,23,29.903,16.613
6,7,23,31.46,17.478
6,8,23,33.458,18.588
6,9,23,35.932,19.962
6,10,23,38.886,21.603
6,11,23,42.278,23.488
6,12,23,46.013,25.563
6,13,23,49.943,27.746
6,14,23,53.871,29.928
6,15,23,57.561,31.979
6,16,23,60.769,33.76
6,17,23,63.258,35.143
6,18,23,64.837,36.02
6,19,23,65.378,36.321
6,20,23,64.837,36.02
6,21,23,63.258,35.143
6,22,23,60.769,33.76
6,23,23,57.561,31.979
6,24,23,53.871,29.928
6,1,24,124.072,59.082
6,2,24,125.345,59.688
6,3,24,127.268,60.604
6,4,24,130.082,61.944
6,5,24,134.071,63.843
6,6,24,139.545,66.45
6,7,24,146.813,69.911
6,8,24,156.137,74.351
6,9,24,167.684,79.85
6,10,24,181.469,86.414
6,11,24,197.296,93.95
6,12,24,214.727,102.251
6,13,24,233.069,110.985
6,14,24,251.396,119.712
6,15,24,268.62,127.914
6,16,24,283.587,135.041
6,17,24,295.204,140.573
6,18,24,302.572,144.082
6,19,24,305.096,145.284
6,20,24,302.572,144.082
6,21,24,295.204,140.573
6,22,24,283.587,135.041
6,23,24,268.62,127.914
6,24,24,251.396,119.712
6,1,25,124.072,59.082
6,2,25,125.345,59.688
6,3,25,127.268,60.604
6,4,25,130.082,61.944
6,5,25,134.071,63.843
6,6,25,139.545,66.45
6,7,25,146.813,69.911
6,8,25,156.137,74.351
6,9,25,167.684,79.85
6,10,25,181.469,86.414
6,11,25,197.296,93.95
6,12,25,214.727,102.251
6,13,25,233.069,110.985
6,14,25,251.396,119.712
6,15,25,268.62,127.914
6,16,25,283.587,135.041
6,17,25,295.204,140.573
6,18,25,302.572,144.082
6,19,25,305.096,145.284
6,20,25,302.572,144.082
6,21,25,295.204,140.573
6,22,25,283.587,135.041
6,23,25,268.62,127.914
6,24,25,251.396,119.712
6,1,26,17.725,7.385
6,2,26,17.906,7.461
6,3,26,18.181,7.575
6,4,26,18.583,7.743
6,5,26,19.153,7.98
6,6,26,19.935,8.306
6,7,26,20.973,8.739
6,8,26,22.305,9.294
6,9,26,23.955,9.981
6,10,26,25.924,10.802
6,11,26,28.185,11.744
6,12,26,30.675,12.781
6,13,26,33.296,13.873
6,14,26,35.914,14.964
6,15,26,38.374,15.989
6,16,26,40.512,16.88
6,17,26,42.172,17.572
6,18,26,43.225,18.01
6,19,26,43.585,18.161
6,20,26,43.225,18.01
6,21,26,42.172,17.572
6,22,26,40.512,16.88
6,23,26,38.374,15.989
6,24,26,35.914,14.964
6,1,27,17.725,7.385
6,2,27,17.906,7.461
6,3,27,18.181,7.575
6,4,27,18.583,7.743
6,5,27,19.153,7.98
6,6,27,19.935,8.306
6,7,27,20.973,8.739
6,8,27,22.305,9.294
6,9,27,23.955,9.981
6,10,27,25.924,10.802
6,11,27,28.185,11.744
6,12,27,30.675,12.781
6,13,27,33.296,13.873
6,14,27,35.914,14.964
6,15,27,38.374,15.989
6,16,27,40.512,16.88
6,17,27,42.172,17.572
6,18,27,43.225,18.01
6,19,27,43.585,18.161
6,20,27,43.225,18.01
6,21,27,42.172,17.572
6,22,27,40.512,16.88
6,23,27,38.374,15.989
6,24,27,35.914,14.964
6,1,28,17.725,5.908
6,2,28,17.906,5.969
6,3,28,18.181,6.06
6,4,28,18.583,6.194
6,5,28,19.153,6.384
6,6,28,19.935,6.645
6,7,28,20.973,6.991
6,8,28,22.305,7.435
6,9,28,23.955,7.985
6,10,28,25.924,8.641
6,11,28,28.185,9.395
6,12,28,30.675,10.225
6,13,28,33.296,11.099
6,14,28,35.914,11.971
6,15,28,38.374,12.791
6,16,28,40.512,13.504
6,17,28,42.172,14.057
6,18,28,43.225,14.408
6,19,28,43.585,14.528
6,20,28,43.225,14.408
6,21,28,42.172,14.057
6,22,28,40.512,13.504
6,23,28,38.374,12.791
6,24,28,35.914,11.971
6,1,29,35.449,20.679
6,2,29,35.813,20.891
6,3,29,36.362,21.211
6,4,29,37.166,21.68
6,5,29,38.306,22.345
6,6,29,39.87,23.258
6,7,29,41.947,24.469
6,8,29,44.611,26.023
6,9,29,47.91,27.947
6,10,29,51.848,30.245
6,11,29,56.37,32.883
6,12,29,61.351,35.788
6,13,29,66.591,38.845
6,14,29,71.827,41.899
6,15,29,76.749,44.77
6,16,29,81.025,47.264
6,17,29,84.344,49.201
6,18,29,86.449,50.429
6,19,29,87.17,50.849
6,20,29,86.449,50.429
6,21,29,84.344,49.201
6,22,29,81.025,47.264
6,23,29,76.749,44.77
6,24,29,71.827,41.899
6,1,30,59.082,177.246
6,2,30,59.688,179.065
6,3,30,60.604,181.811
6,4,30,61.944,185.831
6,5,30,63.843,191.53
6,6,30,66.45,199.35
6,7,30,69.911,209.733
6,8,30,74.351,223.053
6,9,30,79.85,239.549
6,10,30,86.414,259.241
6,11,30,93.95,281.851
6,12,30,102.251,306.753
6,13,30,110.985,332.955
6,14,30,119.712,359.137
6,15,30,127.914,383.743
6,16,30,135.041,405.124
6,17,30,140.573,421.72
6,18,30,144.082,432.245
6,19,30,145.284,435.852
6,20,30,144.082,432.245
6,21,30,140.573,421.72
6,22,30,135.041,405.124
6,23,30,127.914,383.743
6,24,30,119.712,359.137
6,1,31,44.311,20.679
6,2,31,44.766,20.891
6,3,31,45.453,21.211
6,4,31,46.458,21.68
6,5,31,47.882,22.345
6,6,31,49.838,23.258
6,7,31,52.433,24.469
6,8,31,55.763,26.023
6,9,31,59.887,27.947
6,10,31,64.81,30.245
6,11,31,70.463,32.883
6,12,31,76.688,35.788
6,13,31,83.239,38.845
6,14,31,89.784,41.899
6,15,31,95.936,44.77
6,16,31,101.281,47.264
6,17,31,105.43,49.201
6,18,31,108.061,50.429
6,19,31,108.963,50.849
6,20,31,108.061,50.429
6,21,31,105.43,49.201
6,22,31,101.281,47.264
6,23,31,95.936,44.77
6,24,31,89.784,41.899
6,1,32,62.036,29.541
6,2,32,62.673,29.844
6,3,32,63.634,30.302
6,4,32,65.041,30.972
6,5,32,67.035,31.922
6,6,32,69.773,33.225
6,7,32,73.406,34.955
6,8,32,78.068,37.175
6,9,32,83.842,39.925
6,10,32,90.734,43.207
6,11,32,98.648,46.975
6,12,32,107.364,51.126
6,13,32,116.534,55.493
6,14,32,125.698,59.856
6,15,32,134.31,63.957
6,16,32,141.793,67.521
6,17,32,147.602,70.287
6,18,32,151.286,72.041
6,19,32,152.548,72.642
6,20,32,151.286,72.041
6,21,32,147.602,70.287
6,22,32,141.793,67.521
6,23,32,134.31,63.957
6,24,32,125.698,59.856
6,1,33,17.725,11.816
6,2,33,17.906,11.938
6,3,33,18.181,12.121
6,4,33,18.583,12.389
6,5,33,19.153,12.769
6,6,33,19.935,13.29
6,7,33,20.973,13.982
6,8,33,22.305,14.87
6,9,33,23.955,15.97
6,10,33,25.924,17.283
6,11,33,28.185,18.79
6,12,33,30.675,20.45
6,13,33,33.296,22.197
6,14,33,35.914,23.942
6,15,33,38.374,25.583
6,16,33,40.512,27.008
6,17,33,42.172,28.115
6,18,33,43.225,28.816
6,19,33,43.585,29.057
6,20,33,43.225,28.816
6,21,33,42.172,28.115
6,22,33,40.512,27.008
6,23,33,38.374,25.583
6,24,33,35.914,23.942
7,1,2,27.799,16.679
7,2,2,28.084,16.85
7,3,2,28.515,17.109
7,4,2,29.145,17.487
7,5,2,30.039,18.023
7,6,2,31.266,18.759
7,7,2,32.894,19.736
7,8,2,34.983,20.99
7,9,2,37.57,22.542
7,10,2,40.659,24.395
7,11,2,44.205,26.523
7,12,2,48.11,28.866
7,13,2,52.22,31.332
7,14,2,56.326,33.796
7,15,2,60.185,36.111
7,16,2,63.538,38.123
7,17,2,66.141,39.685
7,18,2,67.792,40.675
7,19,2,68.358,41.015
7,20,2,67.792,40.675
7,21,2,66.141,39.685
7,22,2,63.538,38.123
7,23,2,60.185,36.111
7,24,2,56.326,33.796
7,1,3,25.019,11.12
7,2,3,25.276,11.234
7,3,3,25.663,11.406
7,4,3,26.231,11.658
7,5,3,27.035,12.016
7,6,3,28.139,12.506
7,7,3,29.604,13.158
7,8,3,31.485,13.993
7,9,3,33.813,15.028
7,10,3,36.593,16.263
7,11,3,39.784,17.682
7,12,3,43.299,19.244
7,13,3,46.998,20.888
7,14,3,50.693,22.53
7,15,3,54.167,24.074
7,16,3,57.185,25.415
7,17,3,59.527,26.457
7,18,3,61.013,27.117
7,19,3,61.522,27.343
7,20,3,61.013,27.117
7,21,3,59.527,26.457
7,22,3,57.185,25.415
7,23,3,54.167,24.074
7,24,3,50.693,22.53
7,1,4,33.359,22.239
7,2,4,33.701,22.467
7,3,4,34.218,22.812
7,4,4,34.974,23.316
7,5,4,36.047,24.031
7,6,4,37.519,25.012
7,7,4,39.473,26.315
7,8,4,41.98,27.986
7,9,4,45.084,30.056
7,10,4,48.79,32.527
7,11,4,53.046,35.364
7,12,4,57.732,38.488
7,13,4,62.664,41.776
7,14,4,67.591,45.061
7,15,4,72.222,48.148
7,16,4,76.246,50.831
7,17,4,79.37,52.913
7,18,4,81.351,54.234
7,19,4,82.029,54.686
7,20,4,81.351,54.234
7,21,4,79.37,52.913
7,22,4,76.246,50.831
7,23,4,72.222,48.148
7,24,4,67.591,45.061
7,1,5,16.679,8.34
7,2,5,16.85,8.425
7,3,5,17.109,8.554
7,4,5,17.487,8.744
7,5,5,18.023,9.012
7,6,5,18.759,9.38
7,7,5,19.736,9.868
7,8,5,20.99,10.495
7,9,5,22.542,11.271
7,10,5,24.395,12.198
7,11,5,26.523,13.261
7,12,5,28.866,14.433
7,13,5,31.332,15.666
7,14,5,33.796,16.898
7,15,5,36.111,18.056
7,16,5,38.123,19.062
7,17,5,39.685,19.842
7,18,5,40.675,20.338
7,19,5,41.015,20.507
7,20,5,40.675,20.338
7,21,5,39.685,19.842
7,22,5,38.123,19.062
7,23,5,36.111,18.056
7,24,5,33.796,16.898
7,1,6,16.679,5.56
7,2,6,16.85,5.617
7,3,6,17.109,5.703
7,4,6,17.487,5.829
7,5,6,18.023,6.008
7,6,6,18.759,6.253
7,7,6,19.736,6.579
7,8,6,20.99,6.997
7,9,6,22.542,7.514
7,10,6,24.395,8.132
7,11,6,26.523,8.841
7,12,6,28.866,9.622
7,13,6,31.332,10.444
7,14,6,33.796,11.265
7,15,6,36.111,12.037
7,16,6,38.123,12.708
7,17,6,39.685,13.228
7,18,6,40.675,13.558
7,19,6,41.015,13.672
7,20,6,40.675,13.558
7,21,6,39.685,13.228
7,22,6,38.123,12.708
7,23,6,36.111,12.037
7,24,6,33.796,11.265
7,1,7,55.598,27.799
7,2,7,56.168,28.084
7,3,7,57.029,28.515
7,4,7,58.29,29.145
7,5,7,60.078,30.039
7,6,7,62.531,31.266
7,7,7,65.788,32.894
7,8,7,69.966,34.983
7,9,7,75.14,37.57
7,10,7,81.317,40.659
7,11,7,88.41,44.205
7,12,7,96.221,48.11
7,13,7,104.44,52.22
7,14,7,112.652,56.326
7,15,7,120.37,60.185
7,16,7,127.077,63.538
7,17,7,132.283,66.141
7,18,7,135.584,67.792
7,19,7,136.716,68.358
7,20,7,135.584,67.792
7,21,7,132.283,66.141
7,22,7,127.077,63.538
7,23,7,120.37,60.185
7,24,7,112.652,56.326
7,1,8,55.598,27.799
7,2,8,56.168,28.084
7,3,8,57.029,28.515
7,4,8,58.29,29.145
7,5,8,60.078,30.039
7,6,8,62.531,31.266
7,7,8,65.788,32.894
7,8,8,69.966,34.983
7,9,8,75.14,37.57
7,10,8,81.317,40.659
7,11,8,88.41,44.205
7,12,8,96.221,48.11
7,13,8,104.44,52.22
7,14,8,112.652,56.326
7,15,8,120.37,60.185
7,16,8,127.077,63.538
7,17,8,132.283,66.141
7,18,8,135.584,67.792
7,19,8,136.716,68.358
7,20,8,135.584,67.792
7,21,8,132.283,66.141
7,22,8,127.077,63.538
7,23,8,120.37,60.185
7,24,8,112.652,56.326
7,1,9,16.679,5.56
7,2,9,16.85,5.617
7,3,9,17.109,5.703
7,4,9,17.487,5.829
7,5,9,18.023,6.008
7,6,9,18.759,6.253
7,7,9,19.736,6.579
7,8,9,20.99,6.997
7,9,9,22.542,7.514
7,10,9,24.395,8.132
7,11,9,26.523,8.841
7,12,9,28.866,9.622
7,13,9,31.332,10.444
7,14,9,33.796,11.265
7,15,9,36.111,12.037
7,16,9,38.123,12.708
7,17,9,39.685,13.228
7,18,9,40.675,13.558
7,19,9,41.015,13.672
7,20,9,40.675,13.558
7,21,9,39.685,13.228
7,22,9,38.123,12.708
7,23,9,36.111,12.037
7,24,9,33.796,11.265
7,1,10,16.679,5.56
7,2,10,16.85,5.617
7,3,10,17.109,5.703
7,4,10,17.487,5.829
7,5,10,18.023,6.008
7,6,10,18.759,6.253
7,7,10,19.736,6.579
7,8,10,20.99,6.997
7,9,10,22.542,7.514
7,10,10,24.395,8.132
7,11,10,26.523,8.841
7,12,10,28.866,9.622
7,13,10,31.332,10.444
7,14,10,33.796,11.265
7,15,10,36.111,12.037
7,16,10,38.123,12.708
7,17,10,39.685,13.228
7,18,10,40.675,13.558
7,19,10,41.015,13.672
7,20,10,40.675,13.558
7,21,10,39.685,13.228
7,22,10,38.123,12.708
7,23,10,36.111,12.037
7,24,10,33.796,11.265
7,1,11,12.509,8.34
7,2,11,12.638,8.425
7,3,11,12.832,8.554
7,4,11,13.115,8.744
7,5,11,13.518,9.012
7,6,11,14.069,9.38
7,7,11,14.802,9.868
7,8,11,15.742,10.495
7,9,11,16.907,11.271
7,10,11,18.296,12.198
7,11,11,19.892,13.261
7,12,11,21.65,14.433
7,13,11,23.499,15.666
7,14,11,25.347,16.898
7,15,11,27.083,18.056
7,16,11,28.592,19.062
7,17,11,29.764,19.842
7,18,11,30.506,20.338
7,19,11,30.761,20.507
7,20,11,30.506,20.338
7,21,11,29.764,19.842
7,22,11,28.592,19.062
7,23,11,27.083,18.056
7,24,11,25.347,16.898
7,1,12,16.679,9.73
7,2,12,16.85,9.829
7,3,12,17.109,9.98
7,4,12,17.487,10.201
7,5,12,18.023,10.514
7,6,12,18.759,10.943
7,7,12,19.736,11.513
7,8,12,20.99,12.244
7,9,12,22.542,13.15
7,10,12,24.395,14.231
7,11,12,26.523,15.472
7,12,12,28.866,16.839
7,13,12,31.332,18.277
7,14,12,33.796,19.714
7,15,12,36.111,21.065
7,16,12,38.123,22.238
7,17,12,39.685,23.149
7,18,12,40.675,23.727
7,19,12,41.015,23.925
7,20,12,40.675,23.727
7,21,12,39.685,23.149
7,22,12,38.123,22.238
7,23,12,36.111,21.065
7,24,12,33.796,19.714
7,1,13,16.679,9.73
7,2,13,16.85,9.829
7,3,13,17.109,9.98
7,4,13,17.487,10.201
7,5,13,18.023,10.514
7,6,13,18.759,10.943
7,7,13,19.736,11.513
7,8,13,20.99,12.244
7,9,13,22.542,13.15
7,10,13,24.395,14.231
7,11,13,26.523,15.472
7,12,13,28.866,16.839
7,13,13,31.332,18.277
7,14,13,33.796,19.714
7,15,13,36.111,21.065
7,16,13,38.123,22.238
7,17,13,39.685,23.149
7,18,13,40.675,23.727
7,19,13,41.015,23.925
7,20,13,40.675,23.727
7,21,13,39.685,23.149
7,22,13,38.123,22.238
7,23,13,36.111,21.065
7,24,13,33.796,19.714
7,1,14,33.359,22.239
7,2,14,33.701,22.467
7,3,14,34.218,22.812
7,4,14,34.974,23.316
7,5,14,36.047,24.031
7,6,14,37.519,25.012
7,7,14,39.473,26.315
7,8,14,41.98,27.986
7,9,14,45.084,30.056
7,10,14,48.79,32.527
7,11,14,53.046,35.364
7,12,14,57.732,38.488
7,13,14,62.664,41.776
7,14,14,67.591,45.061
7,15,14,72.222,48.148
7,16,14,76.246,50.831
7,17,14,79.37,52.913
7,18,14,81.351,54.234
7,19,14,82.029,54.686
7,20,14,81.351,54.234
7,21,14,79.37,52.913
7,22,14,76.246,50.831
7,23,14,72.222,48.148
7,24,14,67.591,45.061
7,1,15,16.679,2.78
7,2,15,16.85,2.808
7,3,15,17.109,2.851
7,4,15,17.487,2.915
7,5,15,18.023,3.004
7,6,15,18.759,3.127
7,7,15,19.736,3.289
7,8,15,20.99,3.498
7,9,15,22.542,3.757
7,10,15,24.395,4.066
7,11,15,26.523,4.42
7,12,15,28.866,4.811
7,13,15,31.332,5.222
7,14,15,33.796,5.633
7,15,15,36.111,6.019
7,16,15,38.123,6.354
7,17,15,39.685,6.614
7,18,15,40.675,6.779
7,19,15,41.015,6.836
7,20,15,40.675,6.779
7,21,15,39.685,6.614
7,22,15,38.123,6.354
7,23,15,36.111,6.019
7,24,15,33.796,5.633
7,1,16,16.679,5.56
7,2,16,16.85,5.617
7,3,16,17.109,5.703
7,4,16,17.487,5.829
7,5,16,18.023,6.008
7,6,16,18.759,6.253
7,7,16,19.736,6.579
7,8,16,20.99,6.997
7,9,16,22.542,7.514
7,10,16,24.395,8.132
7,11,16,26.523,8.841
7,12,16,28.866,9.622
7,13,16,31.332,10.444
7,14,16,33.796,11.265
7,15,16,36.111,12.037
7,16,16,38.123,12.708
7,17,16,39.685,13.228
7,18,16,40.675,13.558
7,19,16,41.015,13.672
7,20,16,40.675,13.558
7,21,16,39.685,13.228
7,22,16,38.123,12.708
7,23,16,36.111,12.037
7,24,16,33.796,11.265
7,1,17,16.679,5.56
7,2,17,16.85,5.617
7,3,17,17.109,5.703
7,4,17,17.487,5.829
7,5,17,18.023,6.008
7,6,17,18.759,6.253
7,7,17,19.736,6.579
7,8,17,20.99,6.997
7,9,17,22.542,7.514
7,10,17,24.395,8.132
7,11,17,26.523,8.841
7,12,17,28.866,9.622
7,13,17,31.332,10.444
7,14,17,33.796,11.265
7,15,17,36.111,12.037
7,16,17,38.123,12.708
7,17,17,39.685,13.228
7,18,17,40.675,13.558
7,19,17,41.015,13.672
7,20,17,40.675,13.558
